ID,Updated,Confirmed,Confirmed_Change,Deaths,Deaths_Change,Recovered,Recovered_Change,Latitude,Longitude,ISO2,ISO3,Country_Region,load_time
7163440,2020-03-07 00:00:00.0000000,455,47,6,0,76,30,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163444,2020-03-08 00:00:00.0000000,488,33,7,1,76,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163448,2020-03-09 00:00:00.0000000,514,26,9,2,76,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163453,2020-03-10 00:00:00.0000000,568,54,12,3,101,25,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163459,2020-03-11 00:00:00.0000000,620,52,15,3,102,1,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163462,2020-03-12 00:00:00.0000000,675,55,19,4,118,16,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163465,2020-03-13 00:00:00.0000000,716,41,21,2,135,17,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163468,2020-03-14 00:00:00.0000000,780,64,22,1,118,-17,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163473,2020-03-15 00:00:00.0000000,814,34,24,2,144,26,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163477,2020-03-16 00:00:00.0000000,829,15,28,4,144,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163481,2020-03-17 00:00:00.0000000,873,44,29,1,164,20,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163484,2020-03-18 00:00:00.0000000,914,41,31,2,144,-20,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163488,2020-03-19 00:00:00.0000000,950,36,33,2,191,47,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163492,2020-03-20 00:00:00.0000000,1007,57,35,2,215,24,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163496,2020-03-21 00:00:00.0000000,1054,47,36,1,215,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163500,2020-03-22 00:00:00.0000000,1086,32,41,5,215,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163503,2020-03-23 00:00:00.0000000,1128,42,42,1,235,20,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163507,2020-03-24 00:00:00.0000000,1193,65,43,1,301,66,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163511,2020-03-25 00:00:00.0000000,1291,98,45,2,301,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163516,2020-03-26 00:00:00.0000000,1387,96,46,1,359,58,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163519,2020-03-27 00:00:00.0000000,1499,112,49,3,359,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163523,2020-03-28 00:00:00.0000000,1693,194,52,3,359,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163527,2020-03-29 00:00:00.0000000,1866,173,52,0,404,45,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163531,2020-03-30 00:00:00.0000000,1953,87,56,4,404,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163536,2020-03-31 00:00:00.0000000,2178,225,57,1,408,4,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163539,2020-04-01 00:00:00.0000000,2384,206,57,0,472,64,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163542,2020-04-02 00:00:00.0000000,2617,233,65,8,472,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163545,2020-04-03 00:00:00.0000000,2920,303,69,4,472,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163548,2020-04-04 00:00:00.0000000,3271,351,70,1,514,42,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163552,2020-04-05 00:00:00.0000000,3654,383,73,3,584,70,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163576,2020-04-06 00:00:00.0000000,3906,252,80,7,592,8,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163579,2020-04-07 00:00:00.0000000,4257,351,81,1,622,30,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163582,2020-04-08 00:00:00.0000000,4768,511,85,4,632,10,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163585,2020-04-09 00:00:00.0000000,5347,579,88,3,632,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163587,2020-04-10 00:00:00.0000000,6005,658,94,6,714,82,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163591,2020-04-11 00:00:00.0000000,6748,743,98,4,762,48,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163594,2020-04-12 00:00:00.0000000,7255,507,102,4,762,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163596,2020-04-13 00:00:00.0000000,7645,390,109,7,762,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163599,2020-04-14 00:00:00.0000000,8100,455,119,10,799,37,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163602,2020-04-15 00:00:00.0000000,8582,482,136,17,853,54,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163606,2020-04-16 00:00:00.0000000,9167,585,148,12,918,65,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163609,2020-04-17 00:00:00.0000000,9795,628,154,6,1012,94,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163612,2020-04-18 00:00:00.0000000,10361,566,161,7,1012,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163615,2020-04-19 00:00:00.0000000,10751,390,171,10,1069,57,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163618,2020-04-20 00:00:00.0000000,11119,368,186,15,1239,170,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163622,2020-04-21 00:00:00.0000000,11496,377,277,91,1239,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7163625,2020-04-22 00:00:00.0000000,11919,423,287,10,1424,185,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7324595,2020-04-23 00:00:00.0000000,12388,469,317,30,2408,984,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
7720387,2020-04-24 00:00:00.0000000,12829,441,334,17,2536,128,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
8279645,2020-04-25 00:00:00.0000000,13182,353,348,14,2536,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
8684901,2020-04-26 00:00:00.0000000,13385,203,351,3,2815,279,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
9138864,2020-04-27 00:00:00.0000000,13576,191,376,25,2905,90,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
9138865,2020-04-28 00:00:00.0000000,13852,276,389,13,3187,282,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
9138867,2020-04-29 00:00:00.0000000,14088,236,415,26,3187,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
9138869,2020-04-30 00:00:00.0000000,14281,193,432,17,3466,279,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
9138872,2020-05-01 00:00:00.0000000,14544,263,458,26,3466,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
9138874,2020-05-02 00:00:00.0000000,14839,295,492,34,3981,515,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
11723349,2020-05-03 00:00:00.0000000,15057,218,510,18,3981,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
12625620,2020-05-04 00:00:00.0000000,15231,174,521,11,4496,515,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
12926821,2020-05-05 00:00:00.0000000,15354,123,543,22,4587,91,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
13334621,2020-05-06 00:00:00.0000000,15463,109,551,8,4918,331,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
13800935,2020-05-07 00:00:00.0000000,15547,84,557,6,4918,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
14237019,2020-05-08 00:00:00.0000000,15628,81,601,44,5906,988,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
14670366,2020-05-09 00:00:00.0000000,15747,119,613,12,5906,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
15128289,2020-05-10 00:00:00.0000000,15798,51,621,8,8127,2221,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
15128292,2020-05-11 00:00:00.0000000,15874,76,643,22,8514,387,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
15933774,2020-05-12 00:00:00.0000000,16024,150,668,25,8920,406,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
16346072,2020-05-13 00:00:00.0000000,16079,55,687,19,9868,948,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
16808040,2020-05-14 00:00:00.0000000,16193,114,710,23,10338,470,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
17267738,2020-05-15 00:00:00.0000000,16237,44,725,15,10338,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
17652085,2020-05-16 00:00:00.0000000,16285,48,744,19,10809,471,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
18112562,2020-05-17 00:00:00.0000000,16305,20,749,5,10809,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
18495321,2020-05-18 00:00:00.0000000,16365,60,763,14,11415,606,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
18892567,2020-05-19 00:00:00.0000000,16385,20,771,8,11564,149,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
19264868,2020-05-20 00:00:00.0000000,16424,39,777,6,12286,722,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
19264869,2020-05-21 00:00:00.0000000,16513,89,796,19,12286,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
20423071,2020-05-22 00:00:00.0000000,16536,23,808,12,12672,386,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
20965633,2020-05-23 00:00:00.0000000,16550,14,820,12,13005,333,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
20965635,2020-05-24 00:00:00.0000000,16581,31,830,10,13244,239,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
20965637,2020-05-25 00:00:00.0000000,16623,42,846,16,13612,368,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
22769571,2020-05-26 00:00:00.0000000,16637,14,846,0,13612,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
22769573,2020-05-27 00:00:00.0000000,16651,14,858,12,13810,198,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
22769574,2020-05-28 00:00:00.0000000,16683,32,867,9,13973,163,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
24311737,2020-05-29 00:00:00.0000000,16719,36,874,7,14147,174,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
24311740,2020-05-30 00:00:00.0000000,16804,85,886,12,14406,259,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
24311743,2020-05-31 00:00:00.0000000,16851,47,891,5,14406,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
25836699,2020-06-01 00:00:00.0000000,16884,33,892,1,14406,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
25836700,2020-06-02 00:00:00.0000000,16930,46,894,2,14502,96,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27016157,2020-06-03 00:00:00.0000000,16986,56,900,6,14771,269,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27016158,2020-06-04 00:00:00.0000000,17018,32,903,3,14867,96,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27016160,2020-06-05 00:00:00.0000000,17064,46,907,4,14972,105,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27016161,2020-06-06 00:00:00.0000000,17103,39,914,7,15079,107,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27016162,2020-06-07 00:00:00.0000000,17141,38,916,2,15139,60,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27016163,2020-06-08 00:00:00.0000000,17174,33,916,0,15148,9,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27209348,2020-06-09 00:00:00.0000000,17210,36,916,0,15213,65,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
27756871,2020-06-10 00:00:00.0000000,17251,41,916,0,15298,85,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
28323776,2020-06-11 00:00:00.0000000,17292,41,920,4,15383,85,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
28864938,2020-06-12 00:00:00.0000000,17332,40,922,2,15383,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
32282945,2020-06-13 00:00:00.0000000,17382,50,924,2,15580,197,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
32282946,2020-06-14 00:00:00.0000000,17429,47,925,1,15580,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
32282947,2020-06-15 00:00:00.0000000,17502,73,925,0,15383,-197,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
32282948,2020-06-16 00:00:00.0000000,17587,85,927,2,15701,318,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
32282949,2020-06-17 00:00:00.0000000,17628,41,931,4,15850,149,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
32282950,2020-06-18 00:00:00.0000000,17668,40,935,4,15930,80,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
32282951,2020-06-19 00:00:00.0000000,17740,72,935,0,16008,78,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
33486142,2020-06-20 00:00:00.0000000,17799,59,952,17,16077,69,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
33780306,2020-06-21 00:00:00.0000000,17831,32,953,1,16108,31,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
34412049,2020-06-22 00:00:00.0000000,17864,33,953,0,16108,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
34940402,2020-06-23 00:00:00.0000000,17968,104,955,2,16212,104,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
38785009,2020-06-24 00:00:00.0000000,18024,56,963,8,16108,-104,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
39281570,2020-06-25 00:00:00.0000000,18110,86,968,5,16320,212,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
39281571,2020-06-26 00:00:00.0000000,18197,87,969,1,16108,-212,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
39281572,2020-06-27 00:00:00.0000000,18297,100,971,2,16392,284,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
39281573,2020-06-28 00:00:00.0000000,18390,93,971,0,16505,113,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
40341845,2020-06-29 00:00:00.0000000,18476,86,972,1,16557,52,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
40341846,2020-06-30 00:00:00.0000000,18593,117,972,0,16108,-449,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
41062909,2020-07-01 00:00:00.0000000,18723,130,974,2,16731,623,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
41062910,2020-07-02 00:00:00.0000000,18874,151,975,1,16731,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
41675120,2020-07-03 00:00:00.0000000,19068,194,976,1,16866,135,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
41998175,2020-07-04 00:00:00.0000000,19282,214,977,1,16959,93,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
41998178,2020-07-05 00:00:00.0000000,19522,240,977,0,17050,91,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
42615145,2020-07-06 00:00:00.0000000,19775,253,977,0,17124,74,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
42615153,2020-07-07 00:00:00.0000000,19981,206,978,1,17124,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
43237782,2020-07-08 00:00:00.0000000,20174,193,980,2,17331,207,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
43237784,2020-07-09 00:00:00.0000000,20371,197,981,1,17331,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
44122774,2020-07-10 00:00:00.0000000,20719,348,982,1,17331,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
44122775,2020-07-11 00:00:00.0000000,21129,410,982,0,17331,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
44849670,2020-07-12 00:00:00.0000000,21502,373,982,0,17331,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
44849672,2020-07-13 00:00:00.0000000,21868,366,982,0,17331,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
44849674,2020-07-14 00:00:00.0000000,22220,352,982,0,17331,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
45837241,2020-07-15 00:00:00.0000000,22508,288,984,2,17331,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
45837243,2020-07-16 00:00:00.0000000,22890,382,985,1,18814,1483,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
46391851,2020-07-17 00:00:00.0000000,23473,583,985,0,18814,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
46391852,2020-07-18 00:00:00.0000000,24132,659,985,0,19366,552,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
47147244,2020-07-19 00:00:00.0000000,24642,510,985,0,19366,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
47147245,2020-07-20 00:00:00.0000000,25096,454,985,0,19757,391,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
47751746,2020-07-21 00:00:00.0000000,25736,640,988,3,19757,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
47751748,2020-07-22 00:00:00.0000000,26303,567,989,1,20651,894,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
48365770,2020-07-23 00:00:00.0000000,27029,726,990,1,21035,384,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
48365772,2020-07-24 00:00:00.0000000,27956,927,992,2,21328,293,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
49082483,2020-07-25 00:00:00.0000000,28786,830,993,1,21567,239,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
49082484,2020-07-26 00:00:00.0000000,29382,596,996,3,21762,195,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
49613195,2020-07-27 00:00:00.0000000,29989,607,996,0,22116,354,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
49613196,2020-07-28 00:00:00.0000000,30961,972,998,2,22811,695,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
50303132,2020-07-29 00:00:00.0000000,31901,940,1001,3,23507,696,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
50303135,2020-07-30 00:00:00.0000000,33049,1148,1004,3,24179,672,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
50927020,2020-07-31 00:00:00.0000000,34372,1323,1006,2,24929,750,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
50927023,2020-08-01 00:00:00.0000000,35836,1464,1011,5,25506,577,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
51594958,2020-08-02 00:00:00.0000000,36689,853,1011,0,25906,400,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
51594959,2020-08-03 00:00:00.0000000,38687,1998,1012,1,26487,581,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
51594961,2020-08-04 00:00:00.0000000,39858,1171,1016,4,27197,710,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
52539582,2020-08-05 00:00:00.0000000,41129,1271,1022,6,28028,831,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
52539583,2020-08-06 00:00:00.0000000,42263,1134,1026,4,28877,849,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
53177281,2020-08-07 00:00:00.0000000,43815,1552,1033,7,30153,1276,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
53177282,2020-08-08 00:00:00.0000000,45439,1624,1039,6,31307,1154,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
53877951,2020-08-09 00:00:00.0000000,46783,1344,1040,1,32312,1005,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
53877952,2020-08-10 00:00:00.0000000,47990,1207,1047,7,33058,746,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
53877953,2020-08-11 00:00:00.0000000,48928,938,1052,5,33975,917,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
54775651,2020-08-12 00:00:00.0000000,50210,1282,1059,7,34888,913,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
54775653,2020-08-13 00:00:00.0000000,51147,937,1063,4,36134,1246,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
55417788,2020-08-14 00:00:00.0000000,52217,1070,1073,10,37479,1345,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
55417789,2020-08-15 00:00:00.0000000,53577,1360,1085,12,38945,1466,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
56251208,2020-08-16 00:00:00.0000000,54714,1137,1088,3,40080,1135,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
56251212,2020-08-17 00:00:00.0000000,55667,953,1099,11,41196,1116,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
56811454,2020-08-18 00:00:00.0000000,56685,1018,1115,16,42284,1088,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
56811456,2020-08-19 00:00:00.0000000,57550,865,1128,13,43835,1551,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
56811459,2020-08-20 00:00:00.0000000,58501,951,1144,16,43835,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
57849037,2020-08-21 00:00:00.0000000,59721,1220,1155,11,46467,2632,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
58031587,2020-08-22 00:00:00.0000000,60733,1012,1169,14,47622,1155,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
58360426,2020-08-23 00:00:00.0000000,61747,1014,1176,7,48550,928,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
58612179,2020-08-24 00:00:00.0000000,62507,760,1181,5,49340,790,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
58934137,2020-08-25 00:00:00.0000000,63121,614,1196,15,50431,1091,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
59188625,2020-08-26 00:00:00.0000000,63822,701,1209,13,51688,1257,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
59456943,2020-08-27 00:00:00.0000000,64668,846,1226,17,52823,1135,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
59778282,2020-08-28 00:00:00.0000000,65573,905,1238,12,53995,1172,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
60125477,2020-08-29 00:00:00.0000000,66423,850,1255,17,55341,1346,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
60467930,2020-08-30 00:00:00.0000000,67264,841,1264,9,56164,823,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
60832833,2020-08-31 00:00:00.0000000,67865,601,1279,15,56802,638,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
61105182,2020-09-01 00:00:00.0000000,68392,527,1296,17,56802,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
61399212,2020-09-02 00:00:00.0000000,69001,609,1307,11,58428,1626,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
61695709,2020-09-03 00:00:00.0000000,69599,598,1319,12,59524,1096,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
61695710,2020-09-04 00:00:00.0000000,70268,669,1330,11,60417,893,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
62092282,2020-09-05 00:00:00.0000000,70876,608,1349,19,61445,1028,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
62485492,2020-09-06 00:00:00.0000000,71419,543,1357,8,62076,631,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
63014446,2020-09-07 00:00:00.0000000,71856,437,1363,6,62536,460,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
63191721,2020-09-08 00:00:00.0000000,72234,378,1377,14,63282,746,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
63507178,2020-09-09 00:00:00.0000000,72726,492,1393,16,63282,0,36.65334,36.65334,"JP","JPN","Japan",2021-04-01 00:06:15.0000000
